1,8,Count beyond 100
1,8,Start with any number less than 120 and count forward
1,8,"Write a numeral to name numbers to 1,000"
1,8,Understand place value to 99
1,8,"Use properties of addition and subtraction (commutative, associative, identity, inverse operations)"
1,8,Use place value and properties to add and subtract within 100
1,8,"Skip count by twos, fives, and tens"
1,8,Mentally add or subtract 10 from any two-digit number
1,8,Add and subtract multiples of 10
1,8,Show or write problems involving addition and subtraction
1,8,Solve problems (including word problems) involving addition and subtraction
1,8,Add and subtract within 20
1,8,Create and work with addition and subtraction equations
1,8,Find missing numbers in equations
1,8,Compare and describe attributes of shapes
1,8,Distinguish between different attributes of shapes
1,8,Build and draw shapes with specific attributes (such as three sides)
1,8,"Draw or create and name two-dimensional shapes (rectangles, squares, circles, triangles, and half circles)"
1,8,"Draw or create and name three-dimensional shapes (cubes, cones, and rectangular prisms)"
1,8,Compose two-dimensional shapes from other shapes
1,8,"Divide circles and rectangles into two and four equal shares, using the words half and quarter"
1,8,Measure and express length by repeated same-length units
1,8,Put three or more objects in order by length
1,8,Tell and write time in hours and half hours
1,8,"Organize, represent, and interpret data with up to three categories on tables and simple graphs"
1,8,Compare number of points or items in different categories
1,9,Science
1,9,"Observe, describe, and predict patterns of motion of the sun, moon, and stars"
1,9,Describe the 24-hour day-night cycle
1,9,"Observe, describe, and predict seasonal patterns of sunrise and sunset"
1,9,Identify different external animal parts and their functions
1,9,Identify different plant parts and the ways they help the plants
1,9,Describe the concept of offspring of plants and animals
1,9,Discuss animal features and traits that help growth and survival
1,9,Understand the idea that animals and plants inherit traits from their parents
1,9,Understand that traits vary; identify examples of varying traits
1,9,"Identify states of matter (solids, liquids, and gasses)"
1,9,"Identify properties of objects (size, texture, shape, color, floatability, solubility, etc.)"
1,9,Predict and identify changes in materials caused by heating and cooling
1,9,Observe ways that substances mix with a liquid; define mixture
1,9,Observe and describe objects that float or sink
1,9,Understand that sound can make matter vibrate and vibrating matter can make sound
1,9,"Identify and discuss different forms of energy, such as light, heat, and sound"
1,9,Recognize that objects can be seen when light illuminates them
1,9,"Explore materials that allow light to pass through them, others that allow some light through, and others that block all light"
1,9,Explore the ways that mirrors reflect light beams and images
1,9,Name some devices that people use to communicate over long distances
1,10,History
1,10,"Understand origins of holidays, customs, and celebrations of community, state, and nation"
1,10,"Distinguish among past, present, and future"
1,10,"Identify contributions of key historical figures in community, state, and nation"
1,10,Describe and present some stories from own family history
1,10,Create and analyze calendars and simple timelines
1,10,Describe events in terms of calendar time
1,10,Compare lives of people in communities past and present
1,10,Compare past and present technologies
1,10,Use terms related to sequential order of events
1,10,Find examples of historical fact and fiction in folklore and legends
1,10,Put some recent events in chronological order
1,10,Ask and answer historical questions about events in own life or community
1,11,Geography
1,11,Describe some ways that people interact with their environments
1,11,Identify important locations in the community
1,11,"Locate places using the four cardinal directions (north, south, east, west)"
1,11,"Locate self, objects, and places relative to other locations"
1,11,"Describe physical characteristics of places (landforms, bodies of water, natural resources, etc.)"
1,11,"Discuss ways that human characteristics of a place (shelter, clothing, food, activities, etc.) are connected to geographic location"
1,11,Identify examples of and uses for natural resources in the community and state
1,11,"Create and use simple maps of house, classroom, school, and community"
1,11,"Locate community, state, and country on a map or globe"
1,11,"Identify important local, state, or national natural and human-made features"
1,12,Patriotism and Citizenship
1,12,"Explain the purpose for rules and laws in the home, school, community"
1,12,"Identify rules and laws that establish order, provide safely, and manage conflict"
1,12,"Identify some of the civic values of own family, school, and country"
1,12,"Identify and practice behaviors of a good citizen in school, family, and community"
1,12,"Identify and explain state and national patriotic symbols, anthems, and mottos"
1,12,Recite the Pledge of Allegiance (U.S.A.)
1,12,"Identify some of the leaders in own community, state, and country"
1,12,Identify some roles and responsibilities of authority figures
1,12,Explain and practice voting as a way of making choices and decisions
1,12,Participate in group decisions and problem solving
2,1,Visual Arts and Music
2,1,Perform and create artistic movements and patterns
2,1,"Read, write, and perform simple patterns of sounds and rhythms"
2,1,Identify and represent musical sounds and ideas
2,1,Respond to sounds with body movements
2,1,"Use voice to speak, chant, sing"
2,1,Improvise music with instruments
2,1,"Listen, describe, and respond to a variety of music"
2,1,Music representing different cultures
2,1,Read and write patterns with musical notes
2,1,Identify some common musical instruments by sight and sound
2,1,Sing age-appropriate songs with accuracy from memory
2,1,Improvise dramatizations of stories or ideas
2,1,"Take part in experiences in script writing, making props and sets, and acting"
2,1,"Identify and discuss some well-known works of dance, drama, music, and visual arts and some artists, actors, writers, musicians, choreographers, or composers"
2,1,Observe patterns in nature and works of art
2,1,Create original works of art in various media and dimensions
2,1,"Express observations, ideas, or feelings through music, drama, or visual art"
2,1,"Learn and use vocabulary of dance, music, drama, and visual arts"
2,1,Demonstrate appropriate audience skills for live performances
2,2,Health Education
2,2,Concept of health goals and health choices and their consequences
2,2,"Influence of peers, media, family, and community on personal health choices"
2,2,Good personal hygiene
2,2,Preventing the spread of disease
2,2,"Importance of proper nutrition, daily physical activity, and adequate sleep"
2,2,Common illnesses and diseases and body defenses against germs
2,2,Basic structures and functions of the human body
2,2,Stages of human growth and development
2,2,Health services in own community
2,2,Responding to emergencies and unsafe situations
2,2,"Fire, earthquake, and other disaster drills"
2,2,Fire and arson prevention and safety
2,2,"Practicing refusal skills to resist pressure to take part in behavior that is dangerous or harmful to self or others, including such behaviors as the use of harmful substances and bullying"
2,2,Understand and show ways to interact safely with strangers
2,2,Identify safe behaviors when uncomfortable or unsafe around another person
2,2,Development of self-confidence and self-esteem
2,2,Respect and consideration for all individuals and individual differences
2,2,Appropriate expression and management of feelings
2,2,"Positive social practices with peers, in home, and community"
2,2,"Bullying, including appropriate responses and alternate behaviors"
2,2,Solving conflicts with peers
2,2,"Health consequences of alcohol, drug and tobacco misuse"
2,2,Highway safety and traffic regulations
2,3,Physical Education
2,3,Participating regularly in active play and other physical activities
2,3,"Safe behavior in daily activities (bicycling, near water, riding in car, walking, strangers, etc.)"
2,3,Injury and poison prevention
2,3,Bicycle safety
2,4,Reading
2,4,"Identify main topic, idea, or argument in grade-level text"
2,4,Show understanding of key details in a text
2,4,Find evidence in the text to support the author’s message or reader’s responses
2,4,Retell stories including tales from diverse cultures
2,4,"Describe main message, lesson, or moral from stories or other texts"
2,4,Describe actions and responses of characters in a story
2,4,Determine meanings of words or phrases relevant to the topic
2,4,Describe effects and uses of words and phrases in passages
2,4,Describe overall structure of a passage and its effect on the message
2,4,"Find connections between a series of events, ideas, concepts, or steps in a text"
2,4,Identify differences in points of view of characters
2,4,Explain how visual images and graphics contribute to and clarify a text
2,4,Compare and contrast different versions of the same story or texts on the same topic
2,4,Use texts to find information and answer questions following a step-by-step inquiry process
2,4,"Take part in shared research and writing projects, gathering information for a specific purpose"
2,4,"Demonstrate the ability to discuss, clarify, and summarize"
2,4,Confirm and self-correct words during oral reading
2,5,English Language
2,5,Use legible printing skills
2,5,"Correctly use collective nouns, regular and irregular plural nouns, reflexive pronouns, adjectives, and adverbs"
2,5,Produce complete simple and compound sentences
2,5,"Capitalize names, including holidays, product names, and geographic names"
2,5,"Use end punctuation, commas, and apostrophes"
2,5,Use of beginning dictionaries and other reference materials
2,5,"Correctly use the English language when speaking, reading, or writing"
2,5,Know when to use formal and informal English
2,5,Read grade-level texts with purpose and understanding
2,5,"Orally read grade-level texts with accuracy, expression, and appropriate rate"
2,5,Express ideas and feelings clearly
2,5,Speak clearly and audibly in sensible sentences
2,5,"Describe people, places, things, and events with relevant details"
2,5,"Add illustrations, graphics, or other visual components) to a speech to clarify ideas, feelings, and thoughts"
2,5,Give and follow simple two-step directions
2,5,Participate in conversations with diverse partners and groups
2,5,Follow agreed-upon rules for discussions
2,5,Listen to and respond to others with focus and care
2,5,Ask and answer questions about key details in a text or in an oral presentation
2,5,"Tell an experience with appropriate facts, relevant details"
2,5,Create audio recordings of stories or poems
2,6,Writing
2,6,"Write opinion, informative, or explanatory pieces that state a topic or purpose, supply relevant facts and reasons, and give a conclusion"
2,6,"Write stories that include details, put events in order, and provide a conclusion"
2,6,Make improvements and needed changes to written work
2,6,"Use tools, including digital tools, to produce and publish writing"
2,6,Take part in shared research and writing projects
2,6,Gather information from various sources to answer a question
2,6,Create written and visual works to summarize and share information
2,7,Spelling
2,7,Apply grade-level phonics and word analysis skills in reading words
2,7,"Use simple, common spelling rules for age level"
2,7,Decode irregularly spelled grade-level words
2,8,Arithmetic
2,8,"Represent (with equations, drawings, or objects) and solve 1- or 2-step addition and subtraction problems within 100"
2,8,Mentally add and subtract within 20 fluently
2,8,Work with equal groups of objects to build foundations for multiplication
2,8,Use addition to find total number of objects arranged in rectangular arrays of rows and columns
2,8,Choose appropriate tools and units to measure lengths
2,8,"Measure and estimate lengths using inches, feet, centimeters, and meters"
2,8,Measure to compare lengths of objects
2,8,Solve addition and subtraction word problems involving same-unit lengths
2,8,"Write an equation to represent a problem, using a symbol for the unknown number"
2,8,Represent whole numbers as lengths on a number line
2,8,Represent sums and differences within 100 on a number line
2,8,Tell and write time (using a.m. and p.m.) to the nearest five minutes
2,8,"Explain relationships between seconds, minutes, hours, and days"
2,8,Understand the values and relationships among dollar bills and coins (or local denominations)
2,8,Solve word problems involving dollar bills and coins (or local denominations)
2,8,Generate measurement data
2,8,Represent data on a bar graph or circle graph
2,8,"Analyze and solve problems with data on line plots, picture graphs, or bar graphs"
2,8,Recognize and draw shapes with specified attributes
2,8,"Identify triangles, quadrilaterals, pentagons, hexagons, cubes"
2,8,Partition a rectangle into rows and columns of same size squares
2,8,"Describe a whole as two halves, three thirds, or four fourths"
2,8,"Read, write, count, and compare numbers up to 1,000"
2,8,Identify a number as odd or even
2,8,Understand and explain place value through one thousands
2,8,Understand 100 as a bundle of ten tens
2,8,"Understand 100 as referring to one hundred, 0 tens, and 0 ones"
2,8,"Skip count by twos, fives, tens, and hundreds within 1,000"
2,8,Understand the concept of zero
2,8,"Write numbers up to four digits in expanded form to show place value (Example: 1,234 = 1,000 + 200 + 30 + 4)"
2,8,"Mentally add 10 to or subtract 10 from any given number 100-1,000"
2,8,Use understanding of place value and properties of operations to add and subtract
2,8,"Add and subtract within 1,000 using models, drawings, or place value strategies"
2,8,Estimate sums and differences with multiples of 10 or 100
2,9,Science
2,9,History of planet Earth
2,9,Changes in Earth and Earth’s surface (slow and fast)
2,9,Changes caused by wind and water
2,9,Ideas about ways to slow or prevent changes from wind and water
2,9,"Roles, descriptions, and locations of water (including ice) on Earth’s surface"
2,9,"Formation, properties, components, and types of soil"
2,9,Physical properties and classifications of rocks
2,9,Biodiversity of living things in any region
2,9,"Plant needs, parts, functions, and structures"
2,9,Plant growth and pollination
2,9,Plant reproduction
2,9,Inherited traits in plants
2,9,Plant life cycles and life spans
2,9,Plant responses to environment
2,9,"Different states of matter: solid, liquid, gas"
2,9,Description and classification of matter by observable properties
2,9,Effects of temperature on matter
2,9,Changes in states of matter
2,9,Relative positions of objects
2,9,Forces: push and pull
2,9,Relationships between force and motion
2,9,Characteristics and effects of gravity
2,10,History
2,10,Native American tribes in various regions of North America
2,10,Impact of European immigrants on Native American life 
2,10,Reasons people came to America and the United States throughout history
2,10,Importance of Ellis Island and Statue of Liberty
2,10,Current and continuing immigration to the United States
2,10,Cultural influences and contributions of immigrants
2,10,Terms and measures of time sequence
2,10,"Origins and significance of community, state, and national landmarks"
2,10,Sequencing events and using time period designations
2,10,"Using vocabulary related to chronology Key people, events, and developments in own community and region"
2,10,People in the past who have influenced community developments
2,10,Comparison of local history to other communities or region
2,10,Settling of people--why and where
2,10,"Time periods (decades, centuries, millennia)"
2,10,Creating and interpreting timelines for past and present events
2,10,Key historical figures and their contributions to U.S. history
2,10,Major inventions and their effects
2,10,State and Local history and people
2,10,Effects of science and technology through history
2,11,Patriotism and Citizenship
2,11,"Needs for rules, laws, and services in a community"
2,11,How groups solve problems and promote justice
2,11,Appropriate and inappropriate uses of power
2,11,"Names and roles of some current public officials, including local leaders"
2,11,Characteristics (and practices) of responsible citizenship
2,11,Reasons for and functions of government
2,11,Government services in the community
2,11,Ways groups resolve conflicts or differences
2,11,Elections and the voting process; participation in voting
2,11,Purpose and collection of taxes
2,11,"Symbols, individuals, events, and documents that represent the United States"
2,11,Basic understandings of the purpose of the United States Constitution and State Constitution
2,11,Some principles of democracy in the United States
2,11,Rights in the United States and guarantees of rights
2,12,Geography
2,12,"Relative location of home and community in state, nation, and world"
2,12,Using geographic terms and tools to describe space and place
2,12,"Using, interpreting, and creating maps (including digital) and globes"
2,12,"Using cardinal directions (north, south, east, west) to locate places"
2,12,Physical and human features of specific communities (including own)
2,12,"Labeling continents, oceans, North and South Poles, equator, and prime meridian"
2,12,"Location of countries and major features in home continent (Africa, Antarctica, Asia, Australia, Europe, North America, South America, Oceania/Pacific Islands)"
2,12,Relationships between physical geography and people’s lives and activities
2,12,Settlement patterns and their connections to geography
2,12,Population density
2,12,"Natural resources of a place, including human resources"
2,12,Ways people can conserve and replenish natural resources
2,12,"Urban, suburban, and rural communities"
3,1,Visual Arts and Music
3,1,Perform and create artistic movements and patterns
3,1,"Identify melody, rhythm, harmony, and timbre in musical selections"
3,1,Respond to sounds and sound patterns with body movements
3,1,Improvise music with classroom instruments
3,1,"Listen, describe, and respond to a variety of music"
3,1,Read and write patterns with musical notes
3,1,Identify some common musical instruments by sight and sound
3,1,Identify some musical forms
3,1,Sing age-appropriate songs with accuracy from memory
3,1,Improvise dramatizations of stories or ideas
3,1,"Take part in writing scripts, designing sets, and performing group dramas"
3,1,Create costumes and props for a performance
3,1,Observe patterns in nature and works of art
3,1,"Identify and describe elements in works of visual art (line, color, texture, shapes/form, space, value)"
3,1,Create original works of visual art in various media and dimensions
3,1,"Express observations, ideas, or feelings through music, drama, or visual art"
3,1,"Identify and discuss some well-known works of dance, drama, music, or visual arts and some artists, actors, writers, musicians, choreographers, or composers"
3,1,"Analyze a variety of works of dance, music, drama, and visual arts"
3,1,"Learn and use vocabulary of dance, music, drama, and visual arts"
3,1,Describe techniques for a given form of art
3,1,Compare and contrast two works of art
3,1,Understand how culture affects art and how art reflects culture
3,1,Demonstrate appropriate audience skills for live artistic performances
3,2,Health Education
3,2,Concept and examples of health choices and their consequences
3,2,"Influences on health choices (peers, media, family, community, culture)"
3,2,Elements of and reasons for good personal hygiene
3,2,Types of nutrients and healthy choices for food
3,2,Reasons to get enough sleep and relaxation
3,2,Strategies for a personal health plan
3,2,Basic structures and functions of the human body
3,2,Symptoms of common illnesses; causes of diseases
3,2,Ways body defends against germs
3,2,Measures to prevent spread of disease
3,2,"Practicing procedures for response to emergencies, including using telephone"
3,2,Getting out of house or school in event of fire
3,2,"Appropriate skills to identify, avoid, and cope with potentially dangerous situations"
3,2,Identify safe behaviors around strangers
3,2,"Harmful effects of tobacco, alcohol, and drugs on health"
3,2,Understanding of human development and changes
3,2,Development of self-confidence and self-esteem
3,2,Respect and consideration for all individuals
3,2,"Ways to identify, express, and manage feelings appropriately"
3,2,"Positive social practices with peers, in home, and community"
3,2,Differences between tattling and reporting
3,2,"Bullying, alternative behaviors to bullying, and appropriate responses to bullying"
3,2,Strategies for resolving conflicts with peers and others
3,2,"Skills for meeting people, making friends, and being a good friend"
3,2,Getting personal support from family; communication with family
3,2,How and where to get help in making health decisions
3,2,Fire and arson prevention and safety
3,2,Highway safety and traffic regulations
3,3,Physical Education
3,3,Regular participation in active play and other physical activities (contingent on any physical or other limitations)
3,3,"Safety rules for daily and recreational activities (walking, being near streets, water play, riding in a car, biking, etc.)"
3,3,Ways to prevent common childhood injuries (including poisoning)
3,3,Bicycle safety
3,4,Reading
3,4,"Identify main topic, idea, lesson, moral, or argument in grade-level text"
3,4,Show understanding of key details in a text
3,4,Identify text evidence to support the author’s message or reader’s responses
3,4,"Retell stories, including tales from diverse cultures"
3,4,Describe characters in a story and how characters' actions contribute to the plot
3,4,Determine meanings of words or phrases as used in a text
3,4,Describe effects and uses of words and phrases in passages
3,4,Describe overall structure of a passage and its effect on the message
3,4,"Describe how parts of a story, poem, or drama build on other parts"
3,4,Use text features and search tools to locate relevant information
3,4,"Explain connections between events, ideas, concepts, or steps in a text"
3,4,"Explain differences in points of view of characters, narrators, or writers"
3,4,Explain differences between an author’s point of view and their own
3,4,Explain how visual images and graphics contribute to and clarify a text
3,4,"Compare and contrast themes, settings, plots, or ideas in two texts on the same topic or by the same author"
3,4,Use context clues to determine word and phrase meanings
3,4,Use word structure clues to determine word meanings
3,4,Read grade-level texts with purpose and understanding
3,4,"Orally read grade-level texts with accuracy, expression, and appropriate rate"
3,4,Confirm and self-correct words during oral reading
3,5,Spelling
3,5,Decode irregularly spelled grade-level words and multi-syllable words
3,5,Use grade-level spelling patterns and rules
3,5,Consult reference materials to check spellings
3,6,English Language
3,6,Apply grade-level phonics and word analysis skills in reading words
3,6,Use synonyms and antonyms to clarify and explain word meanings
3,6,Use dictionaries and glossaries (print and digital) to determine or clarify word meaning
3,6,"Understand and use figurative language (similes, metaphors, idioms, adages, proverbs, etc.)"
3,6,Distinguish literal and nonliteral meanings of words in context
3,6,Distinguish shades of meanings among related words
3,6,Know meanings of most common prefixes and suffixes
3,6,Learn and use grade-level general academic vocabulary
3,6,Express ideas and feelings clearly
3,6,Speak clearly and audibly in sensible sentences
3,6,"Describe people, places, things, and events with relevant details"
3,6,"Add visual components to a speech to clarify ideas, feelings, and thoughts"
3,6,Give and follow simple two-step directions
3,6,Participate in conversations with diverse partners and groups
3,6,Follow agreed-upon rules for discussions
3,6,Listen and respond to others with focus and care
3,6,Ask and answer questions about key details in a text or in an oral presentation
3,6,Present a report or tell a story with appropriate facts and relevant details
3,6,Create audio recordings of stories or poems
3,6,"Identify nouns, pronouns, verbs, adjectives, and adverbs and their functions in specific sentences"
3,6,Form and use regular and irregular nouns and verbs and verb tenses
3,6,"Form and use conjunctions, superlative adjectives, and superlative adverbs"
3,6,"Produce complete simple, compound, and complex sentences"
3,6,Capitalize proper nouns and appropriate words in titles
3,6,"Use end punctuation, commas, and apostrophes"
3,6,Punctuate dialogue correctly
3,6,"Correctly use the English language when speaking, reading, or writing"
3,6,Know when to use formal and informal English
3,7,Writing
3,7,"Write opinion, informative, or explanatory pieces that state a topic or purpose, supply relevant facts and reasons, and present a conclusion"
3,7,"Write stories that include details, put events in order, and provide a conclusion"
3,7,Make improvements and needed changes to written work
3,7,Use transitional words and phrases to connect ideas
3,7,Add dialogue and descriptions to develop characters and events
3,7,Take part in shared research and writing projects
3,7,Conduct short research task on a topic or question
3,7,Gather information from print and digital sources and take notes
3,7,Create written and visual works to summarize and share information
3,7,"Use tools, including digital tools, to produce and publish writing"
3,7,"Write regularly for a variety of tasks, purposes, and audiences"
3,8,Arithmetic
3,8,Tell and write time to nearest minute
3,8,Solve word problems involving addition and subtraction of time
3,8,Measure and estimate liquid volumes and masses of objects
3,8,Solve word problems involving four operations with masses or volumes
3,8,"Generate measurement data, measuring lengths to halves and fourths of an inch"
3,8,Understand how concepts of area relate to multiplication and to addition
3,8,Recognize and measure perimeter
3,8,Measure areas by counting unit squares
3,8,Multiply side lengths to find areas of rectangles in real-world problems
3,8,Recognize area as additive
3,8,Solve real-world and mathematical problems involving perimeters of polygons
3,8,Use tiles and pictures to represent areas
3,8,Understand that data are sets of individual numerical facts or measurements
3,8,Interpret information and solve problems from data on graphs and tables
3,8,Draw a picture graph or scaled bar graph to represent a set of data
3,8,Understand products as total number of objects in a number of same-size groups
3,8,Understand quotients as the number of objects in each share when a total is equally partitioned
3,8,Understand division as a problem of finding an unknown factor
3,8,Know from memory all products of two one-digit numbers
3,8,"Apply commutative, associative, and distributive properties to multiply and divide"
3,8,Multiply and divide fluently within 100
3,8,Find unknown numbers in multiplication or division problems within 100
3,8,Use drawings and equations with a symbol to represent an unknown number
3,8,Solve two-step word problems involving the four operations
3,8,Identify arithmetic patterns (5 times a number always ends in 5 or 0)
3,8,Assess the reasonableness of answers (using estimation and mental calculation)
3,8,Understand a fraction as a quantity formed when a whole is partitioned into equal parts
3,8,Understand that a unit fraction (1/b) is the quantity formed by one part when the whole is partitioned into b equal parts
3,8,Represent fractions on a number line diagram
3,8,Compare fractions by reasoning about their size
3,8,Explain the concept of fraction equivalence
3,8,Recognize and generate simple equivalent fractions
3,8,Create models to show equivalent fractions
3,8,Identify and describe a variety of 2-dimensional and 3-dimensional shapes
3,8,Understand that shapes in different categories may share attributes
3,8,"Understand that rectangles, rhombuses, squares, and trapezoids are all quadrilaterals"
3,8,Categorize shapes by their attributes
3,8,"Partition shapes into equal areas, describing each part as a unit fraction of the whole (for a shape partitioned into 6 parts with equal area, each part is 1/6 of the whole)"
3,8,"Understand and use place value to 1,000"
3,8,Round numbers to the nearest 10 or 100
3,8,"Add and subtract within 1,000 using place value understandings"
3,8,Multiply one-digit whole numbers by multiples of 10
3,9,Science
3,9,Weather and climate patterns and predictions
3,9,Climate variations
3,9,Natural hazards resulting from natural processes
3,9,Life cycles of plants and animals
3,9,Plant and animal adaptation and survival
3,9,Plant and animal behaviors
3,9,Learned and inherited traits of living things
3,9,Variations of inherited traits
3,9,Relationships between traits of organisms and their survival
3,9,Influence of environment on plant and animal traits
3,9,Relationships in an ecosystem
3,9,Effects of environmental changes on organisms in the environment
3,9,Animal behavior and social interactions
3,9,Evidence of extinct plant and animals
3,9,Biodiversity
